                                Circuito ohm ac
                                Transient Analysis  Mon Jul 17 15:47:27  2023
--------------------------------------------------------------------------------
Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
95	1.009528e-02	9.310660e-01	-9.31066e-04	
96	1.009628e-02	9.355772e-01	-9.35577e-04	
97	1.009728e-02	9.399407e-01	-9.39941e-04	
98	1.009828e-02	9.441557e-01	-9.44156e-04	
99	1.009928e-02	9.482217e-01	-9.48222e-04	
100	1.010028e-02	9.521379e-01	-9.52138e-04	
101	1.010128e-02	9.559038e-01	-9.55904e-04	
102	1.010228e-02	9.595187e-01	-9.59519e-04	
103	1.010328e-02	9.629821e-01	-9.62982e-04	
104	1.010428e-02	9.662935e-01	-9.66293e-04	
105	1.010528e-02	9.694522e-01	-9.69452e-04	
106	1.010628e-02	9.724579e-01	-9.72458e-04	
107	1.010728e-02	9.753100e-01	-9.75310e-04	
108	1.010828e-02	9.780080e-01	-9.78008e-04	
109	1.010928e-02	9.805517e-01	-9.80552e-04	
110	1.011028e-02	9.829405e-01	-9.82940e-04	
111	1.011128e-02	9.851741e-01	-9.85174e-04	
112	1.011228e-02	9.872521e-01	-9.87252e-04	

Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
113	1.011328e-02	9.891742e-01	-9.89174e-04	
114	1.011428e-02	9.909401e-01	-9.90940e-04	
115	1.011528e-02	9.925496e-01	-9.92550e-04	
116	1.011628e-02	9.940023e-01	-9.94002e-04	
117	1.011728e-02	9.952980e-01	-9.95298e-04	
118	1.011828e-02	9.964366e-01	-9.96437e-04	
119	1.011928e-02	9.974178e-01	-9.97418e-04	
120	1.012028e-02	9.982415e-01	-9.98241e-04	
121	1.012128e-02	9.989076e-01	-9.98908e-04	
122	1.012228e-02	9.994159e-01	-9.99416e-04	
123	1.012328e-02	9.997664e-01	-9.99766e-04	
124	1.012428e-02	9.999591e-01	-9.99959e-04	
125	1.012528e-02	9.999938e-01	-9.99994e-04	
126	1.012628e-02	9.998706e-01	-9.99871e-04	
127	1.012728e-02	9.995896e-01	-9.99590e-04	
128	1.012828e-02	9.991507e-01	-9.99151e-04	
129	1.012928e-02	9.985540e-01	-9.98554e-04	
130	1.013028e-02	9.977996e-01	-9.97800e-04	
131	1.013128e-02	9.968877e-01	-9.96888e-04	
132	1.013228e-02	9.958183e-01	-9.95818e-04	
133	1.013328e-02	9.945917e-01	-9.94592e-04	
134	1.013428e-02	9.932081e-01	-9.93208e-04	
135	1.013528e-02	9.916676e-01	-9.91668e-04	
136	1.013628e-02	9.899705e-01	-9.89970e-04	
137	1.013728e-02	9.881170e-01	-9.88117e-04	
138	1.013828e-02	9.861076e-01	-9.86108e-04	
139	1.013928e-02	9.839424e-01	-9.83942e-04	
140	1.014028e-02	9.816219e-01	-9.81622e-04	
141	1.014128e-02	9.791463e-01	-9.79146e-04	
142	1.014228e-02	9.765161e-01	-9.76516e-04	
143	1.014328e-02	9.737317e-01	-9.73732e-04	
144	1.014428e-02	9.707936e-01	-9.70794e-04	
145	1.014528e-02	9.677021e-01	-9.67702e-04	
146	1.014628e-02	9.644579e-01	-9.64458e-04	
147	1.014728e-02	9.610613e-01	-9.61061e-04	
148	1.014828e-02	9.575130e-01	-9.57513e-04	
149	1.014928e-02	9.538135e-01	-9.53813e-04	
150	1.015028e-02	9.499633e-01	-9.49963e-04	
151	1.015128e-02	9.459632e-01	-9.45963e-04	
152	1.015228e-02	9.418136e-01	-9.41814e-04	
153	1.015328e-02	9.375154e-01	-9.37515e-04	
154	1.015428e-02	9.330691e-01	-9.33069e-04	
155	1.015528e-02	9.284755e-01	-9.28475e-04	
156	1.015628e-02	9.237352e-01	-9.23735e-04	
157	1.015728e-02	9.188491e-01	-9.18849e-04	
158	1.015828e-02	9.138178e-01	-9.13818e-04	
159	1.015928e-02	9.086423e-01	-9.08642e-04	
160	1.016028e-02	9.033233e-01	-9.03323e-04	
161	1.016128e-02	8.978617e-01	-8.97862e-04	
162	1.016228e-02	8.922582e-01	-8.92258e-04	
163	1.016328e-02	8.865139e-01	-8.86514e-04	
164	1.016428e-02	8.806296e-01	-8.80630e-04	
165	1.016528e-02	8.746062e-01	-8.74606e-04	
166	1.016628e-02	8.684447e-01	-8.68445e-04	
167	1.016728e-02	8.621460e-01	-8.62146e-04	
168	1.016828e-02	8.557113e-01	-8.55711e-04	
169	1.016928e-02	8.491413e-01	-8.49141e-04	
170	1.017028e-02	8.424374e-01	-8.42437e-04	

Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
171	1.017128e-02	8.356003e-01	-8.35600e-04	
172	1.017228e-02	8.286313e-01	-8.28631e-04	
173	1.017328e-02	8.215315e-01	-8.21532e-04	
174	1.017428e-02	8.143020e-01	-8.14302e-04	
175	1.017528e-02	8.069438e-01	-8.06944e-04	
176	1.017628e-02	7.994582e-01	-7.99458e-04	
177	1.017728e-02	7.918464e-01	-7.91846e-04	
178	1.017828e-02	7.841096e-01	-7.84110e-04	
179	1.017928e-02	7.762489e-01	-7.76249e-04	
180	1.018028e-02	7.682656e-01	-7.68266e-04	
181	1.018128e-02	7.601611e-01	-7.60161e-04	
182	1.018228e-02	7.519365e-01	-7.51936e-04	
183	1.018328e-02	7.435931e-01	-7.43593e-04	
184	1.018428e-02	7.351323e-01	-7.35132e-04	
185	1.018528e-02	7.265555e-01	-7.26555e-04	
186	1.018628e-02	7.178639e-01	-7.17864e-04	
187	1.018728e-02	7.090589e-01	-7.09059e-04	
